word1	pos1	word2	pos2	wup_similarity	bert_split_class	freq1	freq2	bert_split_word1	bert_split_word2	xlnet_split_class	xlnet_split_word1	xlnet_split_word2	electra_split_class	electra_split_word1	electra_split_word2	fasttext_split_class
allegorise	v	saponify	v	0.3333333333333333	2-split	0.0	0.0	['all', '##ego', '##rise']	['sap', '##oni', '##fy']	2-split	['▁all', 'ego', 'rise']	['▁sap', 'on', 'ify']	2-split	['all', '##ego', '##rise']	['sap', '##oni', '##fy']	1-split
invigorate	v	overwork	v	0.2222222222222222	2-split	2.32	2.62	['in', '##vi', '##gor', '##ate']	['over', '##work']	2-split	['▁', 'i', 'nvigorat', 'e']	['▁over', 'work']	2-split	['in', '##vi', '##gor', '##ate']	['over', '##work']	0-split
catapult	v	sublimate	v	0.2857142857142857	2-split	3.01	2.0	['cat', '##ap', '##ult']	['sub', '##lim', '##ate']	1-split	['▁catapult']	['▁sub', 'li', 'mate']	2-split	['cat', '##ap', '##ult']	['sub', '##lim', '##ate']	0-split
jostle	v	rigidify	v	0.25	2-split	2.22	0.0	['jo', '##stle']	['rigid', '##ify']	2-split	['▁', 'jo', 's', 'tle']	['▁rigid', 'ify']	2-split	['jo', '##stle']	['rigid', '##ify']	0-split
bellow	v	cinch	v	0.2857142857142857	2-split	2.79	2.65	['bell', '##ow']	['ci', '##nch']	1-split	['▁bellow']	['▁c', 'inch']	2-split	['bell', '##ow']	['ci', '##nch']	0-split
constrict	v	summarize	v	0.25	2-split	2.33	3.23	['con', '##st', '##ric', '##t']	['sum', '##mar', '##ize']	0-split	['▁constrict']	['▁summarize']	2-split	['con', '##st', '##ric', '##t']	['sum', '##mar', '##ize']	0-split
allot	v	reorganize	v	0.25	2-split	2.79	2.8	['all', '##ot']	['re', '##org', '##ani', '##ze']	2-split	['▁all', 'ot']	['▁', 're', 'organ', 'ize']	2-split	['all', '##ot']	['re', '##org', '##ani', '##ze']	0-split
cleave	v	insinuate	v	0.3333333333333333	2-split	2.85	2.59	['cl', '##ea', '##ve']	['ins', '##in', '##uate']	2-split	['▁c', 'leave']	['▁in', 's', 'in', 'u', 'ate']	2-split	['cl', '##ea', '##ve']	['ins', '##in', '##uate']	0-split
agonize	v	cadge	v	0.25	2-split	2.14	1.41	['ago', '##ni', '##ze']	['cad', '##ge']	2-split	['▁', 'agon', 'ize']	['▁', 'cad', 'ge']	2-split	['ago', '##ni', '##ze']	['cad', '##ge']	0-split
channelize	v	squinch	v	0.3333333333333333	2-split	1.07	1.31	['channel', '##ize']	['sq', '##uin', '##ch']	2-split	['▁channel', 'ize']	['▁', 's', 'quin', 'ch']	2-split	['channel', '##ize']	['sq', '##uin', '##ch']	0-split
drench	v	holler	v	0.2857142857142857	2-split	2.37	2.84	['dr', '##en', '##ch']	['ho', '##ller']	2-split	['▁', 'd', 're', 'nch']	['▁hol', 'ler']	2-split	['dr', '##en', '##ch']	['ho', '##ller']	0-split
overdraw	v	revolve	v	0.2857142857142857	2-split	1.62	3.24	['over', '##dra', '##w']	['rev', '##ol', '##ve']	1-split	['▁over', 'draw']	['▁revolve']	2-split	['over', '##dra', '##w']	['rev', '##ol', '##ve']	0-split
amaze	v	superscribe	v	0.2	2-split	3.19	0.0	['ama', '##ze']	['super', '##scribe']	2-split	['▁', 'ama', 'ze']	['▁super', 'scribe']	2-split	['ama', '##ze']	['super', '##scribe']	1-split
decimalise	v	summate	v	0.2857142857142857	2-split	0.0	0.0	['decimal', '##ise']	['sum', '##mate']	2-split	['▁decimal', 'ise']	['▁sum', 'mate']	2-split	['decimal', '##ise']	['sum', '##mate']	1-split
hasten	v	liquefy	v	0.3333333333333333	2-split	2.93	2.18	['haste', '##n']	['li', '##que', '##fy']	2-split	['▁has', 'ten']	['▁', 'lique', 'fy']	2-split	['haste', '##n']	['li', '##que', '##fy']	0-split
opalize	v	unmask	v	0.3333333333333333	2-split	0.0	2.48	['op', '##ali', '##ze']	['un', '##mas', '##k']	2-split	['▁', 'op', 'al', 'ize']	['▁un', 'mas', 'k']	2-split	['op', '##ali', '##ze']	['un', '##mas', '##k']	1-split
disbud	v	unbalance	v	0.2857142857142857	2-split	0.0	2.31	['di', '##sb', '##ud']	['un', '##balance']	2-split	['▁dis', 'bud']	['▁un', 'balance']	2-split	['di', '##sb', '##ud']	['un', '##balance']	0-split
debase	v	decimate	v	0.3333333333333333	2-split	2.1	2.5	['de', '##base']	['dec', '##imate']	2-split	['▁de', 'base']	['▁de', 'ci', 'mate']	2-split	['de', '##base']	['dec', '##imate']	0-split
denature	v	disarrange	v	0.3333333333333333	2-split	1.79	1.04	['den', '##at', '##ure']	['di', '##sar', '##rang', '##e']	2-split	['▁de', 'na', 'ture']	['▁dis', 'ar', 'range']	2-split	['den', '##at', '##ure']	['di', '##sar', '##rang', '##e']	0-split
besiege	v	habilitate	v	0.25	2-split	2.36	0.0	['be', '##sie', '##ge']	['ha', '##bil', '##itate']	2-split	['▁be', 'sie', 'ge']	['▁ha', 'bili', 't', 'ate']	2-split	['be', '##sie', '##ge']	['ha', '##bil', '##itate']	0-split
dogfight	v	extrapolate	v	0.25	2-split	2.58	2.67	['dog', '##fight']	['extra', '##pol', '##ate']	2-split	['▁dog', 'fight']	['▁extra', 'pol', 'ate']	2-split	['dog', '##fight']	['extra', '##pol', '##ate']	0-split
bastardize	v	mummify	v	0.25	2-split	1.35	1.46	['bastard', '##ize']	['mum', '##mi', '##fy']	2-split	['▁bastard', 'ize']	['▁mum', 'm', 'ify']	2-split	['bastard', '##ize']	['mum', '##mi', '##fy']	0-split
knap	v	syncretize	v	0.2222222222222222	2-split	1.61	0.0	['kn', '##ap']	['sync', '##ret', '##ize']	2-split	['▁', 'k', 'nap']	['▁sync', 're', 't', 'ize']	2-split	['kn', '##ap']	['sync', '##ret', '##ize']	0-split
assort	v	fink	v	0.2857142857142857	2-split	1.38	3.07	['ass', '##ort']	['fin', '##k']	2-split	['▁as', 'sort']	['▁', 'fin', 'k']	2-split	['ass', '##ort']	['fin', '##k']	0-split
decipher	v	domiciliate	v	0.2222222222222222	2-split	3.14	0.0	['dec', '##ip', '##her']	['dom', '##ici', '##lia', '##te']	1-split	['▁decipher']	['▁do', 'mic', 'ili', 'ate']	2-split	['dec', '##ip', '##her']	['dom', '##ici', '##lia', '##te']	0-split
disband	v	socialise	v	0.2857142857142857	2-split	2.87	2.6	['di', '##sb', '##and']	['social', '##ise']	1-split	['▁disband']	['▁social', 'ise']	2-split	['di', '##sb', '##and']	['social', '##ise']	0-split
assimilate	v	plasticize	v	0.3333333333333333	2-split	3.05	0.0	['ass', '##imi', '##late']	['plastic', '##ize']	1-split	['▁assimilate']	['▁plastic', 'ize']	2-split	['ass', '##imi', '##late']	['plastic', '##ize']	0-split
dampen	v	itch	v	0.3333333333333333	2-split	2.81	3.36	['damp', '##en']	['it', '##ch']	1-split	['▁dampen']	['▁', 'itch']	2-split	['damp', '##en']	['it', '##ch']	0-split
distill	v	ferment	v	0.2857142857142857	2-split	2.47	2.85	['di', '##sti', '##ll']	['fe', '##rm', '##ent']	0-split	['▁distill']	['▁ferment']	2-split	['di', '##sti', '##ll']	['fe', '##rm', '##ent']	0-split
amass	v	dazzle	v	0.25	2-split	2.77	3.02	['ama', '##ss']	['da', '##zzle']	2-split	['▁a', 'mas', 's']	['▁da', 'zzle']	2-split	['ama', '##ss']	['da', '##zzle']	0-split
billow	v	impersonate	v	0.25	2-split	2.12	2.75	['bill', '##ow']	['imp', '##erson', '##ate']	2-split	['▁bill', 'ow']	['▁im', 'person', 'ate']	2-split	['bill', '##ow']	['imp', '##erson', '##ate']	0-split
hollo	v	steamroll	v	0.2857142857142857	2-split	1.7	1.9	['ho', '##llo']	['steam', '##roll']	2-split	['▁hol', 'lo']	['▁steam', 'roll']	2-split	['ho', '##llo']	['steam', '##roll']	0-split
canter	v	repossess	v	0.2857142857142857	2-split	2.72	2.21	['can', '##ter']	['rep', '##oss', '##ess']	2-split	['▁can', 'ter']	['▁', 're', 'possess']	2-split	['can', '##ter']	['rep', '##oss', '##ess']	0-split
hibernate	v	stargaze	v	0.2857142857142857	2-split	2.7	1.55	['hi', '##ber', '##nate']	['star', '##ga', '##ze']	2-split	['▁', 'hi', 'ber', 'nate']	['▁star', 'ga', 'ze']	2-split	['hi', '##ber', '##nate']	['star', '##ga', '##ze']	0-split
devise	v	rebate	v	0.25	2-split	3.19	3.31	['devi', '##se']	['re', '##bate']	0-split	['▁devise']	['▁rebate']	2-split	['devi', '##se']	['re', '##bate']	0-split
retouch	v	underlay	v	0.2857142857142857	2-split	2.19	2.28	['re', '##tou', '##ch']	['under', '##lay']	2-split	['▁', 're', 'touch']	['▁under', 'lay']	2-split	['re', '##tou', '##ch']	['under', '##lay']	0-split
nip	v	spiel	v	0.2222222222222222	2-split	3.32	2.66	['ni', '##p']	['sp', '##iel']	2-split	['▁', 'nip']	['▁', 'spiel']	2-split	['ni', '##p']	['sp', '##iel']	0-split
bonk	v	imprecate	v	0.2857142857142857	2-split	2.43	0.0	['bon', '##k']	['imp', '##re', '##cate']	2-split	['▁', 'bon', 'k']	['▁imp', 're', 'cate']	2-split	['bon', '##k']	['imp', '##re', '##cate']	1-split
permeate	v	recuperate	v	0.2857142857142857	2-split	2.63	2.73	['per', '##me', '##ate']	['rec', '##up', '##erate']	1-split	['▁permeate']	['▁', 're', 'cup', 'er', 'ate']	2-split	['per', '##me', '##ate']	['rec', '##up', '##erate']	0-split
commingle	v	ensnare	v	0.25	2-split	1.55	2.28	['com', '##ming', '##le']	['en', '##s', '##nare']	2-split	['▁comm', 'ing', 'le']	['▁', 'ens', 'na', 're']	2-split	['com', '##ming', '##le']	['en', '##s', '##nare']	0-split
dribble	v	whomp	v	0.25	2-split	3.06	1.87	['dr', '##ib', '##ble']	['whom', '##p']	1-split	['▁dribble']	['▁who', 'mp']	2-split	['dr', '##ib', '##ble']	['whom', '##p']	0-split
countermarch	v	froth	v	0.25	2-split	1.05	2.75	['counter', '##mar', '##ch']	['fr', '##oth']	2-split	['▁counter', 'm', 'arch']	['▁', 'fro', 'th']	2-split	['counter', '##mar', '##ch']	['fr', '##oth']	0-split
recur	v	steamroller	v	0.2857142857142857	2-split	2.65	2.34	['rec', '##ur']	['steam', '##roller']	1-split	['▁recur']	['▁steam', 'roll', 'er']	2-split	['rec', '##ur']	['steam', '##roller']	0-split
engulf	v	reprobate	v	0.2222222222222222	2-split	2.66	2.2	['eng', '##ulf']	['rep', '##ro', '##bate']	1-split	['▁engulf']	['▁repro', 'bate']	2-split	['eng', '##ulf']	['rep', '##ro', '##bate']	0-split
chink	v	individualise	v	0.2857142857142857	2-split	2.61	1.21	['chin', '##k']	['individual', '##ise']	2-split	['▁chin', 'k']	['▁individual', 'ise']	2-split	['chin', '##k']	['individual', '##ise']	0-split
abnegate	v	disentangle	v	0.2857142857142857	2-split	0.0	2.27	['ab', '##ne', '##gate']	['di', '##sen', '##tangle']	2-split	['▁', 'ab', 'ne', 'gate']	['▁dis', 'ent', 'angle']	2-split	['ab', '##ne', '##gate']	['di', '##sen', '##tangle']	0-split
ladle	v	renovate	v	0.25	2-split	2.66	3.05	['lad', '##le']	['reno', '##vate']	1-split	['▁la', 'dle']	['▁renovate']	2-split	['lad', '##le']	['reno', '##vate']	0-split
countercheck	v	induct	v	0.2857142857142857	2-split	0.0	2.25	['counter', '##che', '##ck']	['ind', '##uc', '##t']	2-split	['▁counter', 'check']	['▁in', 'duct']	2-split	['counter', '##che', '##ck']	['ind', '##uc', '##t']	0-split
drape	v	transmute	v	0.3333333333333333	2-split	2.74	2.19	['dr', '##ape']	['trans', '##mute']	1-split	['▁drape']	['▁trans', 'm', 'ute']	2-split	['dr', '##ape']	['trans', '##mute']	0-split
animate	v	retract	v	0.2857142857142857	2-split	3.14	3.03	['an', '##imate']	['re', '##tra', '##ct']	1-split	['▁', 'ani', 'mate']	['▁retract']	2-split	['an', '##imate']	['re', '##tra', '##ct']	0-split
cantilever	v	famish	v	0.2857142857142857	2-split	2.72	1.2	['can', '##tile', '##ver']	['fa', '##mis', '##h']	2-split	['▁can', 'tile', 'ver']	['▁', 'fa', 'm', 'ish']	2-split	['can', '##tile', '##ver']	['fa', '##mis', '##h']	0-split
atomise	v	ionise	v	0.25	2-split	0.0	1.09	['atom', '##ise']	['ion', '##ise']	2-split	['▁', 'atom', 'ise']	['▁', 'ion', 'ise']	2-split	['atom', '##ise']	['ion', '##ise']	0-split
glut	v	indorse	v	0.2857142857142857	2-split	2.81	1.21	['g', '##lu', '##t']	['indo', '##rse']	1-split	['▁glut']	['▁in', 'dor', 'se']	2-split	['g', '##lu', '##t']	['indo', '##rse']	0-split
consecrate	v	countermarch	v	0.25	2-split	2.42	1.05	['con', '##se', '##crat', '##e']	['counter', '##mar', '##ch']	2-split	['▁con', 'sec', 'rate']	['▁counter', 'm', 'arch']	2-split	['con', '##se', '##crat', '##e']	['counter', '##mar', '##ch']	0-split
disarrange	v	latinize	v	0.2857142857142857	2-split	1.04	0.0	['di', '##sar', '##rang', '##e']	['latin', '##ize']	2-split	['▁dis', 'ar', 'range']	['▁', 'latin', 'ize']	2-split	['di', '##sar', '##rang', '##e']	['latin', '##ize']	1-split
deform	v	scavenge	v	0.3333333333333333	2-split	2.5	2.51	['def', '##or', '##m']	['sc', '##ave', '##nge']	2-split	['▁de', 'form']	['▁', 's', 'ca', 've', 'nge']	2-split	['def', '##or', '##m']	['sc', '##ave', '##nge']	0-split
freewheel	v	wean	v	0.2857142857142857	2-split	1.96	2.72	['free', '##wheel']	['we', '##an']	2-split	['▁free', 'wheel']	['▁we', 'an']	2-split	['free', '##wheel']	['we', '##an']	0-split
bechance	v	shimmer	v	0.3333333333333333	2-split	0.0	2.98	['be', '##chan', '##ce']	['shi', '##mmer']	1-split	['▁be', 'ch', 'ance']	['▁shimmer']	2-split	['be', '##chan', '##ce']	['shi', '##mmer']	1-split
inactivate	v	pluck	v	0.3333333333333333	2-split	2.18	3.13	['ina', '##ct', '##ivate']	['pl', '##uck']	1-split	['▁in', 'activ', 'ate']	['▁pluck']	2-split	['ina', '##ct', '##ivate']	['pl', '##uck']	0-split
ionize	v	unwrap	v	0.3333333333333333	2-split	1.92	2.56	['ion', '##ize']	['un', '##wr', '##ap']	2-split	['▁', 'ion', 'ize']	['▁un', 'w', 'rap']	2-split	['ion', '##ize']	['un', '##wr', '##ap']	0-split
remount	v	thresh	v	0.2857142857142857	2-split	2.06	2.2	['re', '##mount']	['th', '##resh']	2-split	['▁', 're', 'mount']	['▁', 'th', 're', 'sh']	2-split	['re', '##mount']	['th', '##resh']	0-split
bungle	v	supplicate	v	0.2	2-split	2.41	1.65	['bun', '##gle']	['su', '##pp', '##lica', '##te']	2-split	['▁', 'bung', 'le']	['▁', 's', 'up', 'plica', 'te']	2-split	['bun', '##gle']	['su', '##pp', '##lica', '##te']	0-split
initialise	v	unteach	v	0.2	2-split	1.49	0.0	['initial', '##ise']	['un', '##tea', '##ch']	2-split	['▁initial', 'ise']	['▁', 'unt', 'each']	2-split	['initial', '##ise']	['un', '##tea', '##ch']	0-split
contaminate	v	underquote	v	0.2857142857142857	2-split	2.83	0.0	['con', '##tam', '##inate']	['under', '##qu', '##ote']	2-split	['▁con', 'tam', 'inate']	['▁under', 'quote']	2-split	['con', '##tam', '##inate']	['under', '##qu', '##ote']	1-split
decimalise	v	prowl	v	0.2857142857142857	2-split	0.0	2.75	['decimal', '##ise']	['pro', '##wl']	2-split	['▁decimal', 'ise']	['▁pro', 'wl']	2-split	['decimal', '##ise']	['pro', '##wl']	1-split
piddle	v	soften	v	0.3333333333333333	2-split	1.78	3.36	['pi', '##ddle']	['soft', '##en']	1-split	['▁p', 'iddle']	['▁soften']	2-split	['pi', '##ddle']	['soft', '##en']	0-split
mishandle	v	recommence	v	0.3333333333333333	2-split	1.71	2.06	['mis', '##hand', '##le']	['rec', '##om', '##men', '##ce']	2-split	['▁mis', 'hand', 'le']	['▁', 're', 'com', 'm', 'ence']	2-split	['mis', '##hand', '##le']	['rec', '##om', '##men', '##ce']	0-split
elicit	v	foist	v	0.25	2-split	3.1	2.14	['eli', '##cit']	['f', '##ois', '##t']	1-split	['▁elicit']	['▁fo', 'ist']	2-split	['eli', '##cit']	['f', '##ois', '##t']	0-split
cashier	v	squall	v	0.3333333333333333	2-split	3.57	2.67	['cash', '##ier']	['sq', '##ual', '##l']	2-split	['▁', 'cashier']	['▁', 's', 'qua', 'll']	2-split	['cash', '##ier']	['sq', '##ual', '##l']	0-split
economize	v	jettison	v	0.2222222222222222	2-split	2.0	2.54	['eco', '##no', '##mi', '##ze']	['jett', '##ison']	2-split	['▁', 'econom', 'ize']	['▁jet', 't', 'ison']	2-split	['eco', '##no', '##mi', '##ze']	['jett', '##ison']	0-split
belabor	v	disconcert	v	0.2857142857142857	2-split	1.83	1.62	['bela', '##bor']	['disco', '##nce', '##rt']	2-split	['▁be', 'labor']	['▁disco', 'nce', 'rt']	2-split	['bela', '##bor']	['disco', '##nce', '##rt']	0-split
idealize	v	shrivel	v	0.2	2-split	2.09	2.39	['ideal', '##ize']	['shri', '##vel']	2-split	['▁ideal', 'ize']	['▁', 's', 'hri', 'vel']	2-split	['ideal', '##ize']	['shri', '##vel']	0-split
segregate	v	smolder	v	0.2857142857142857	2-split	2.67	2.01	['se', '##gre', '##gate']	['sm', '##old', '##er']	2-split	['▁', 'se', 'gre', 'gate']	['▁', 's', 'mol', 'der']	2-split	['se', '##gre', '##gate']	['sm', '##old', '##er']	0-split
embroider	v	focalize	v	0.25	2-split	2.19	0.0	['em', '##bro', '##ider']	['focal', '##ize']	2-split	['▁em', 'bro', 'ider']	['▁focal', 'ize']	2-split	['em', '##bro', '##ider']	['focal', '##ize']	0-split
inject	v	whoosh	v	0.2857142857142857	2-split	3.44	2.75	['in', '##ject']	['who', '##osh']	1-split	['▁inject']	['▁who', 'osh']	2-split	['in', '##ject']	['who', '##osh']	0-split
cull	v	recur	v	0.3333333333333333	2-split	2.96	2.65	['cu', '##ll']	['rec', '##ur']	1-split	['▁', 'cu', 'll']	['▁recur']	2-split	['cu', '##ll']	['rec', '##ur']	0-split
customize	v	prophesy	v	0.2	2-split	3.27	2.66	['custom', '##ize']	['prop', '##hes', '##y']	1-split	['▁customize']	['▁pro', 'phe', 's', 'y']	2-split	['custom', '##ize']	['prop', '##hes', '##y']	0-split
beatify	v	emit	v	0.2857142857142857	2-split	1.11	3.25	['beat', '##ify']	['emi', '##t']	1-split	['▁beat', 'ify']	['▁emit']	2-split	['beat', '##ify']	['emi', '##t']	0-split
outdo	v	suburbanize	v	0.2857142857142857	2-split	2.72	0.0	['out', '##do']	['suburban', '##ize']	2-split	['▁out', 'do']	['▁suburban', 'ize']	2-split	['out', '##do']	['suburban', '##ize']	1-split
plop	v	reimburse	v	0.2	2-split	2.61	3.06	['pl', '##op']	['rei', '##mb', '##urse']	1-split	['▁p', 'lop']	['▁reimburse']	2-split	['pl', '##op']	['rei', '##mb', '##urse']	0-split
accede	v	muff	v	0.2857142857142857	2-split	2.5	2.7	['acc', '##ede']	['mu', '##ff']	2-split	['▁', 'acce', 'de']	['▁', 'm', 'uff']	2-split	['acc', '##ede']	['mu', '##ff']	0-split
demobilize	v	sledge	v	0.25	2-split	1.66	3.07	['demo', '##bil', '##ize']	['sl', '##edge']	2-split	['▁de', 'mobil', 'ize']	['▁', 's', 'ledge']	2-split	['demo', '##bil', '##ize']	['sl', '##edge']	0-split
derail	v	reinsure	v	0.25	2-split	3.08	1.13	['der', '##ail']	['reins', '##ure']	1-split	['▁derail']	['▁', 're', 'insure']	2-split	['der', '##ail']	['reins', '##ure']	0-split
demoralise	v	severalise	v	0.2857142857142857	2-split	1.62	0.0	['demo', '##ral', '##ise']	['several', '##ise']	2-split	['▁de', 'moral', 'ise']	['▁several', 'ise']	2-split	['demo', '##ral', '##ise']	['several', '##ise']	0-split
calve	v	plunder	v	0.2857142857142857	2-split	1.96	3.1	['cal', '##ve']	['pl', '##under']	1-split	['▁', 'cal', 've']	['▁plunder']	2-split	['cal', '##ve']	['pl', '##under']	0-split
dredge	v	hoof	v	0.2857142857142857	2-split	3.04	3.06	['dr', '##edge']	['ho', '##of']	2-split	['▁', 'dr', 'edge']	['▁ho', 'of']	2-split	['dr', '##edge']	['ho', '##of']	0-split
churn	v	ferment	v	0.2857142857142857	2-split	3.07	2.85	['chu', '##rn']	['fe', '##rm', '##ent']	0-split	['▁churn']	['▁ferment']	2-split	['chu', '##rn']	['fe', '##rm', '##ent']	0-split
interleave	v	louden	v	0.25	2-split	1.51	2.02	['inter', '##lea', '##ve']	['loud', '##en']	2-split	['▁inter', 'leave']	['▁loud', 'en']	2-split	['inter', '##lea', '##ve']	['loud', '##en']	0-split
elicit	v	transubstantiate	v	0.3333333333333333	2-split	3.1	0.0	['eli', '##cit']	['trans', '##ub', '##stan', '##tia', '##te']	1-split	['▁elicit']	['▁trans', 'ub', 's', 'tant', 'iate']	2-split	['eli', '##cit']	['trans', '##ub', '##stan', '##tia', '##te']	0-split
glower	v	soak	v	0.3333333333333333	2-split	1.74	3.61	['glow', '##er']	['so', '##ak']	2-split	['▁glow', 'er']	['▁so', 'ak']	2-split	['glow', '##er']	['so', '##ak']	0-split
gurgle	v	plop	v	0.2857142857142857	2-split	2.14	2.61	['gu', '##rg', '##le']	['pl', '##op']	2-split	['▁', 'gur', 'gle']	['▁p', 'lop']	2-split	['gu', '##rg', '##le']	['pl', '##op']	0-split
supplicate	v	unclothe	v	0.2	2-split	1.65	0.0	['su', '##pp', '##lica', '##te']	['un', '##cloth', '##e']	2-split	['▁', 's', 'up', 'plica', 'te']	['▁un', 'cloth', 'e']	2-split	['su', '##pp', '##lica', '##te']	['un', '##cloth', '##e']	0-split
smirch	v	unsex	v	0.3333333333333333	2-split	1.16	1.23	['sm', '##ir', '##ch']	['un', '##se', '##x']	2-split	['▁', 's', 'mir', 'ch']	['▁un', 'sex']	2-split	['sm', '##ir', '##ch']	['un', '##se', '##x']	0-split
deflect	v	strangulate	v	0.3333333333333333	2-split	3.17	1.04	['def', '##le', '##ct']	['st', '##rang', '##ulate']	1-split	['▁deflect']	['▁', 'str', 'ang', 'ulate']	2-split	['def', '##le', '##ct']	['st', '##rang', '##ulate']	0-split
relapse	v	wrench	v	0.25	2-split	3.32	3.37	['re', '##la', '##pse']	['wren', '##ch']	0-split	['▁relapse']	['▁wrench']	2-split	['re', '##la', '##pse']	['wren', '##ch']	0-split
bifurcate	v	tusk	v	0.3333333333333333	2-split	1.72	2.95	['bi', '##fur', '##cate']	['tu', '##sk']	2-split	['▁bi', 'fur', 'cate']	['▁', 'tus', 'k']	2-split	['bi', '##fur', '##cate']	['tu', '##sk']	0-split
scrunch	v	unburden	v	0.3333333333333333	2-split	2.29	1.98	['sc', '##run', '##ch']	['un', '##bu', '##rden']	2-split	['▁', 's', 'cru', 'nch']	['▁un', 'bur', 'den']	2-split	['sc', '##run', '##ch']	['un', '##bu', '##rden']	0-split
retrograde	v	vex	v	0.3529411764705882	2-split	3.09	2.85	['retro', '##grade']	['ve', '##x']	2-split	['▁retro', 'grade']	['▁', 've', 'x']	2-split	['retro', '##grade']	['ve', '##x']	0-split
formalise	v	suffocate	v	0.25	2-split	1.93	2.86	['formal', '##ise']	['su', '##ff', '##oca', '##te']	2-split	['▁formal', 'ise']	['▁', 's', 'uff', 'o', 'cate']	2-split	['formal', '##ise']	['su', '##ff', '##oca', '##te']	0-split
churn	v	prickle	v	0.25	2-split	3.07	1.92	['chu', '##rn']	['prick', '##le']	1-split	['▁churn']	['▁prick', 'le']	2-split	['chu', '##rn']	['prick', '##le']	0-split
stultify	v	underlie	v	0.2857142857142857	2-split	0.0	2.68	['stu', '##lt', '##ify']	['under', '##lie']	2-split	['▁', 'st', 'ult', 'ify']	['▁under', 'lie']	2-split	['stu', '##lt', '##ify']	['under', '##lie']	0-split
calcify	v	constipate	v	0.2857142857142857	2-split	1.45	1.07	['cal', '##ci', '##fy']	['con', '##sti', '##pate']	2-split	['▁', 'calc', 'ify']	['▁cons', 'tip', 'ate']	2-split	['cal', '##ci', '##fy']	['con', '##sti', '##pate']	0-split
